"560	49.2857446	-123.1182499	8	14	"
"377	33.948788	-84.3350595	7	22	"
"807	42.4258283	-71.1949001	9	19	"
"163	40.1420348217	-82.9779638371	7	20	"
"163	33.7755466	-84.2737842331	11	23	"
"83	28.3408784036	-81.414251349	8	18	"
"175	30.2631084	-97.7260866	9	19	"
"343	30.2905239	-97.7446905	14	21	"
"332	42.3446395	-71.0700825	11	21	"
"291	30.172776	-97.798556	10	20	"
"759	49.2704053	-123.1465486	11	19	"
"544	33.817	-84.389493	12	19	"
"1061	33.9058262	-84.3791861	17	21	"
"1027	33.922708	-84.378929	17	22	"
"617	49.2642541	-123.0221593	10	19	"
"481	30.263974	-97.730034	17	22	"
"6	42.158934	-70.8572482	5	21	"
"377	40.0059838	-105.104816	10	17	"
"654	28.4494056966	-81.3968400657	10	20	"
"498	45.5230979	-122.6839761	10	18	"
"702	49.2792258	-123.1074316	10	18	"
"916	28.557896	-80.8134751	8	17	"
"295	45.3794227	-122.5938182	8	17	"
"593	39.9350204	-82.7906732	11	16	"
"1010	30.359368	-97.7467952	7	19	"
"343	28.44998	-81.469254	10	23	"
"654	30.2730338511	-97.7534946933	9	19	"
"916	45.5592932	-122.6563476	8	17	"
"6	45.5509928	-122.5380638	19	22	"
"586	42.3034274	-71.1521217	10	18	"
"508	42.3308448	-71.2110748	7	18	"
"616	40.001714	-105.257211	6	18	"
"31	28.6050577604	-81.3963317871	10	18	"
"1047	42.3417445442	-71.0805253553	8	20	"
"332	42.4487941	-70.9608099	10	20	"
"188	33.751356	-84.468602	11	20	"
"390	40.014234	-105.267057	8	17	"
"291	45.477696256	-122.6495821774	10	19	"
"264	49.2841134476	-123.108428796	11	23	"
"32	30.2663969	-97.7377024	5	15	"
"1135	39.881735	-82.929972	12	19	"
"247	45.5324354	-122.6974318	14	18	"
"720	49.2804186	-123.1048282	11	19	"
"934	30.445999	-97.685727	15	21	"
"722	28.5366666834	-81.37889872	11	13	"
"1127	40.0558017	-82.6661315	10	19	"
"531	28.69935	-81.328006	8	20	"
"1010	30.295066	-97.829456	8	20	"
"820	42.364167	-71.102964	17	22	"
"750	30.2337819	-97.7861381	8	16	"
"721	45.493563	-122.5568998	9	18	"
"906	39.9954051	-83.1518761	8	20	"
"911	45.4215029915	-122.7849116908	7	18	"
"916	49.2645879	-123.1115447	6	20	"
"911	49.3205133	-123.0917827	8	18	"
"439	33.880914	-84.469468	10	21	"
"474	33.75552	-84.38923	11	17	"
"439	42.505476	-71.133447	14	20	"
"397	42.5758782	-70.8890099	9	21	"
"545	42.351397	-71.0764443	10	16	"
"616	45.4889499	-122.802196	0	17	"
"1084	30.322465	-97.713556	10	21	"
"992	42.2542235679	-71.1242716319	6	19	"
"116	42.3483873	-71.134586	2	18	"
"1027	33.7821356	-84.3538873	11	22	"
"721	45.4665166	-122.7073569	13	20	"
"1102	49.226826	-123.001941	10	21	"
"439	45.5235181	-122.6809188	11	18	"
"379	28.5166205	-81.6197245	7	19	"
"82	30.3531018	-97.7157454	10	18	"
"617	28.4372503	-81.4699059	11	14	"
"1136	45.518146	-122.557231	8	14	"
"741	30.368283	-97.73745	9	18	"
"474	33.772875	-84.365542	8	17	"
"1047	49.2702147	-123.1060713	11	23	"
"541	30.2675981	-97.7417296	5	23	"
"508	49.2633531	-123.1391261	8	17	"
"6	30.376517	-97.672579	9	15	"
"1061	42.3435338	-71.0446136	2	23	"
"1127	40.0137004	-105.1321502	10	20	"
"544	30.38982	-97.73242	10	21	"
"290	45.5588593	-122.6755937	14	17	"
"1006	42.3940513136	-71.0897827148	9	18	"
"739	33.8498217929	-84.3701429612	9	20	"
"663	45.5262865	-122.6829622	11	18	"
"295	33.922265	-84.466267	8	17	"
"1050	42.2851209494	-71.3466918024	7	15	"
"379	42.3726404	-71.088009	8	18	"
"295	30.2017301	-97.7664584	8	17	"
"104	45.5209573	-122.6722422	17	21	"
"531	45.5250902879	-122.6798079908	8	21	"
"474	33.783451	-84.384036	11	23	"
"449	45.5212911245	-122.581286	9	17	"
"65	45.54531	-122.8392111	8	16	"
"188	33.9321533711	-84.3485998286	7	20	"
"32	28.4467671	-81.4705088	12	22	"
"835	45.5001969	-122.6473215	7	18	"
"759	33.8518212292	-84.3623908194	11	19	"
"104	33.7547502669	-84.3900318207	7	17	"
"474	33.6407125	-84.4252005	9	20	"
"910	42.366269	-71.165686	8	17	"
"721	45.51782748	-122.6405116	2	19	"
"207	30.2308241	-97.7601332	9	20	"
"83	42.3708513991	-71.1946912957	7	22	"
"663	33.892109	-84.296355	10	16	"
"474	33.839913	-84.382706	17	24	"
"702	30.266103	-97.742691	7	16	"
"546	28.595995726	-81.3552369922	10	20	"
"290	45.4061792	-122.5019773	6	20	"
"741	30.418537	-97.7505499	9	20	"
"238	42.3833231	-71.23677	6	13	"
"481	42.2965735	-71.2922547	11	21	"
"390	28.6278805	-81.3629446	10	20	"
"628	49.2790701352	-123.1018587532	17	21	"
"498	42.3438333	-71.0658775	11	19	"
"247	28.6688834	-81.4424267	8	18	"
"32	30.2450927396	-97.7623265464	17	20	"
"722	45.4935265	-122.6234321	16	20	"
"992	42.3602734855	-71.0539537012	12	21	"
"655	28.4482540505	-81.5617264503	12	13	"
"101	45.5410864	-122.6621269	11	21	"
"750	28.4824808082	-81.3314932595	9	17	"
"722	45.5544113	-122.6805729	6	22	"
"229	30.3311549	-97.7402021	4	17	"
"593	39.906945	-82.9511921	7	20	"
"757	28.4886612	-81.4301293	11	22	"
"114	40.01946393	-105.2517506	11	19	"
"1127	49.2807513	-123.1152712	9	17	"
"655	42.3492583	-71.0966572	11	23	"
"654	49.2260864	-123.0902565	11	19	"
"835	45.446011	-122.779754	7	18	"
"741	42.3285197	-71.1954251	10	21	"
"104	45.5213905	-122.6609488	7	18	"
"835	30.2233838	-97.771755	7	18	"
"1047	45.5698754	-122.5468465	6	21	"
"835	40.0252321299	-105.2589829033	9	19	"
"835	42.5226182	-70.9173495	8	17	"
"934	45.5174303	-122.659143	11	21	"
"616	42.510498	-71.2383771	17	22	"
"339	42.3618645	-71.0654433	8	16	"
"297	45.6172836	-122.5136826	11	18	"
"910	49.252882	-123.0825093	9	17	"
"229	30.3561371	-97.7148308	11	22	"
"65	45.647771	-122.823645	12	17	"
"586	42.5221118	-71.1033984	9	17	"
"1136	42.3650504	-71.0609245	7	18	"
"188	28.7358982	-81.3063133	10	20	"
"628	40.0453357	-82.863852	11	22	"
"86	45.553634	-122.601935	8	17	"
"332	45.6615274	-122.5607875	9	20	"
"462	30.2487582002	-97.7732119597	5	21	"
"229	45.5270173	-122.495518	10	17	"
"820	45.5265294	-122.6940371	9	22	"
"397	45.5166328	-122.6279567	10	18	"
"1136	28.541943	-81.377758	1	15	"
"757	33.8715886355	-84.380059652	11	21	"
"974	45.548397	-122.725817	8	16	"
"911	49.2326368	-123.0508287	9	17	"
"65	42.3735419007	-71.1184930801	8	22	"
"343	45.5509668	-122.6668516	3	13	"
"101	33.7746813	-84.2769489	11	21	"
"702	42.4825702853	-70.8887653016	12	18	"
"531	33.9128839	-84.2640529	10	19	"
"835	30.097097	-97.878614	7	17	"
"541	45.515815	-122.563323	6	19	"
"531	33.7788475	-84.2772163	10	18	"
"586	45.35625	-122.60417	10	16	"
"666	28.7812419	-81.3570855	10	21	"
"297	33.9184189	-84.376651	11	19	"
"531	40.080994	-82.950814	9	21	"
"616	42.3758216	-71.0498838	7	21	"
"757	45.5298341	-122.6855591	11	16	"
"95	33.6078046	-84.4462288	11	19	"
"617	40.0142486605	-105.2259966731	7	18	"
"3	33.7722636	-84.3661896	10	21	"
"86	45.4787204	-122.6949984	4	19	"
"264	30.365704	-97.696701	1	14	"
"541	39.9912877	-83.0459532	5	22	"
